station_a,station_b,distance_km
Holzheim,Kapellen-Wevelinghoven,4.907598538455616
Holzheim,Neuss_Nordkanal_W_1,2.577167533231475
Diedersdorf,Genshagener_Heide_Ost,5.740063045352747
Kordel,StrUeb2631_3144_7359,4.929556355138609
Daufenbach,Kordel,4.441939782056467
StrUeb2631_3144_7359,StrUeb3142_3144_7665,0.2890601598982513
Berlin-Karow_DB-Grenze,StrUeb6002_6500_7127,0.8483017699601645
Pansdorf,Pönitz (Holst),7.587591034187854
"Eutin,_W_5",Pönitz (Holst),10.24488342166055
Bad_Schwartau_Abzw,Pansdorf,6.820945704867049
Rosenthal_Staatsgrenze_1,Rosenthal_Staatsgrenze_2,0.25689551840072217
Markkleeberg,Markkleeberg_Nord,0.9747099691086412
Markkleeberg,Markkleeberg-Grostadteln,1.9022654460553705
Langenschwarz,Michelsrombach,7.294282933756006
Dortmund-Kley                      (Üst),StrUeb2146_2190_5580,2.261874921864287
Bochum-Langendreer              (S-Bahn),StrUeb2146_2190_5580,0.43897098976696064
Dortmund-Kley,Dortmund-Kley                      (Üst),0.5410746789046516
Magdeburg-Fermersleben,Magdeburg-Salbke,1.8563719369889566
Egestorf,Wennigsen,3.969676308045165
Lemmie,Wennigsen,2.461048270981025
Egestorf,Kirchdorf,1.9092397480029877
"Kirchlengern,_W_102",W_291,2.0863698349744464
Deutzen,Regis-Breitingen,3.5381522837726513
Hollenthal,Marxgrun,1.003372914384394
Bad_Steben,Hollenthal,2.5961986171819644
"Mengen,_W_31",Sigmaringendorf,5.352469237855265
"Mengen,_W_31",Mengen_Grenze_DB/Ablachtal,0.7753269420680341
Germersheim Mitte (Hoch),Rheinsheim_Streckenwechsel_4132/3450,1.7784797014064515
Huckstorf,Polchow,2.957000828993743
Singen__Industriegebiet,StrUeb4000_4250_5063,1.8950643005395702
Bohringen-Rickelshausen,Singen__Industriegebiet,4.233367434487619
Werther,"Wolkramshausen,_76W3",2.4365915476213407
"Nordhausen,_W_357",Werther,3.9705500948078565
Wolkramshausen,"Wolkramshausen,_76W3",0.9533760693121863
Meerbeck,Moers,1.6278380608593748
Duisburg-Beeck_Gbf,Meerbeck,5.548536142708257
Albersdorf,Nordhastedt,7.749199504084427
Karlsruhe-Dammerstock,StrUeb4020_4214_6266,0.08381939877454003
Schonflie_Dorf,Seelow,12.438481776583057
"Darmstadt_Hbf,_W_329",StrUeb3530_3601_4595,0.07397997269802468
Gerwisch,Moser,5.522890609199749
Burg (b Magdeburg),Moser,7.233586450863301
Ellern,Stromberger_Neuhutte,6.711646455488304
Berne,Elsfleth,5.667900216647238
Jodbad_Sulzbrunn,Sulzberg,1.3345166912775268
Bodelsberg,Jodbad_Sulzbrunn,2.2837360945027076
Bad_Sebastiansweiler-Belsen,Mossingen,1.5567092991548572
Frohburg,Neukirchen-Wyhra,2.7499100860029277
Neukirchen-Wyhra,Petergrube,2.437885968964248
Dillingen__Ford/Zentralkokerei,StrUeb3211_3217_7659,0.7460484700092198
Dillingen_DB/Zentralkokerei,StrUeb3211_3217_7659,0.04137618472312637
Dillingen__Ost,StrUeb3211_3217_7659,1.1995894383226746
Dillingen_Grenze_DB/Meiser,Dillingen__Ford/Zentralkokerei,0.27265015783913776
Dillingen__DB/Fordwerke,Dillingen__Ford/Zentralkokerei,0.9333531936277994
Dillingen__Ford/Zentralkokerei,Dillingen__Roderberg,1.516805042347397
Dillingen__Ford/Zentralkokerei,StrUeb3210_3216_5019,0.6822319517701044
Berlin_Feuerbachstrae,Berlin_Rathaus_Steglitz,1.1311030224228356
"Biblis,_W_247",Gro_Rohrheim,2.657922074142485
Dresden-Altstadt,Dresden-Plauen,1.8460516552691326
Jeber-Bergfrieden,Medewitz,8.927740273377841
Ludwigshafen-Mundenheim,"Ludwigshafen__Hbf,_W_97",0.33167578578896767
"Ludwigshafen__Hbf,_W_389","Ludwigshafen__Hbf,_W_97",1.1202570290532066
Altdobern,Luckaitztal,3.631487939877118
Altdobern,Altdobern_Sud,1.9800040304380544
"Falkenhagen_,_93W7",Finkenkrug                         (Afi),1.0222856146677612
Michendorf,Wilhelmshorst,3.0594278231646825
Lohnberg,Stockhausen,5.0045619374950014
Leun/Braunfels,Stockhausen,2.9442689460141684
Juterbog,"Juterbog,_33W36",0.15958746119222683
Altes_Lager,Juterbog,4.72541119810463
Albstadt-Ebingen,Albstadt-Ebingen_West,2.257330966629053
Alttann,Wolfegg,2.261200612646028
Alttann,"Roberg,_W_15",2.195433497006249
Kilegg,Wolfegg,6.435386180426326
Holtum,Walle,4.710371782788014
Kollnau,Waldkirch,1.3769825325224179
Batzenhausle,Waldkirch,1.456551540647739
Gutach,Kollnau,1.7288331637424497
Schwetzingen-Hirschacker,Schwetzingen-Nordstadt,1.7316550246847338
Mannheim-Rheinau,Schwetzingen-Hirschacker,2.4752120580018984
Schwetzingen,Schwetzingen-Nordstadt,1.342421451694842
Fahrenkrug,Wahlstedt,2.4681158087152526
Bad_Segeberg,Fahrenkrug,3.7465155213131345
Burgkemnitz,Muldenstein,4.42979685753787
Ahrensfelde_______________________S-Bahn,Berlin_Mehrower_Allee,1.812291888116082
Berlin_Mehrower_Allee,Berlin_Raoul-Wallenberg-Strae,0.8658476767002465
Krefeld-Uerdingen,StrUeb2500_2504_4788,2.172426692977164
"Abzw_Duisburg-Muhlenberg,_W_1","Krefeld-Uerdingen,_7W8",2.3928567928541495
Babenhausen-Langstadt,Gro-Umstadt-Klein_Umstadt,3.143963144977697
Babenhausen,Babenhausen-Langstadt,4.049566759576803
Armsheim,Wallertheim,3.2261352298289547
Armsheim,Worrstadt,5.118490525814048
Bad_Lausick,Lauterbach-Steinbach,3.9917421021794475
Lauterbach-Steinbach,Otterwisch,3.0195116778844087
Bigge,Bigge_VEW,1.7284761924523615
Bigge,Nuttlar,3.960373992840588
Bigge_VEW,Nuttlar,5.335747297185692
Guxhagen,Korle,4.310068925931254
Korle,Korle_Sud,0.3789048277759225
Baunatal-Guntershausen,Guxhagen,3.049488308324206
Brand_Tropical_Islands,Schönwalde (Spreewald),5.70776814056053
Kleinkems,Kleinkems_Ust,0.4242173507967669
Istein,Kleinkems_Ust,2.6994138100600744
Deuerling,Laaber,3.8623101538276923
Heidelsheim,Heidelsheim_Nord,0.5150650380274553
Bruchsal_Schlachthof,Heidelsheim_Nord,2.989905827385093
Heidelsheim,Helmsheim,1.7891037764824211
Stuttgart-Dachswald,Stuttgart-Vaihingen,2.1052612521430913
Stuttgart-Rohr,Stuttgart-Vaihingen,1.0344999971594369
Leipzig_Allee_Center,Leipzig_Karlsruher_Strae,0.918031597683449
Leipzig_Allee_Center,Leipzig_Grunauer_Allee,0.8277311335154192
Leipzig_Karlsruher_Strae,Leipzig_Miltitzer_Allee,0.8087902947114285
Hof-Neuhof_Zapf,Hof_Westfalen_AG,1.6461768762270736
Erfurt_Dieselstrae,Erfurt_Leipziger_Strae,1.0996234354691696
Erfurt_Dieselstrae,Erfurt_Nord,1.488344305034609
Erfurt_Leipziger_Strae,"Erfurt_Ost,_W_1127",2.0359168828097864
Cottbus_Cbn,"Cottbus_Hbf,_20W34",0.9831286054652832
Cottbus_Cbn,Kolkwitz,2.2897372717792885
Grunsfeld,Grünbach                           (Üst),1.8173287247769103
"Weiden_,_W_171",Weiden__West,4.209528116291091
Kilegg,Wangen,12.221268059931115
Kilegg,StrUeb4550_4560_5194,0.46085732826083237
Freiberg (Sachs),Kleinschirma,4.48448189521915
Freiberg (Sachs),Groschirma_DB-Grenze,1.065906237492616
Freiberg (Sachs),Freiberg__DB-Grenze,0.8313181961138757
Frondenberg,Wickede,7.832195816155055
Ardey,Frondenberg,2.6613910437354074
Bosperde,Frondenberg,1.686058154455182
Neheim-Husten,Wickede,9.26502727759566
"Neckargemund,_W_1_--Neckarelz",StrUeb4110_4111_6264,0.5187971946898077
Heidelberg_Orthopadie,"Neckargemund,_W_1_--Neckarelz",1.9732453034274584
Bremerhaven-Speckenbuttel,"Bremerhaven-Speckenbuttel,_W_5",0.08760275942043387
"Bremerhaven-Speckenbuttel,_W_5",Bremerhaven-Speckenbuttel_DB-Grenze,0.04807636912521953
Bremerhaven-Speckenbuttel,Bremerhaven_Seehafen_DB-Grenze,2.5154081166574254
Bremerhaven-Speckenbuttel,Wremen,7.639922759369602
Laberweinting,Sallach,3.690690431014154
Bordesholm,Flintbek,7.805847073502839
Bordesholm,Einfeld,5.8334639661052625
Flintbek,"Meimersdorf,_W_3",4.614881059267547
"Hamm__Rbf,_W_135","Hamm__Rbf,_W_7",0.444886573511673
StrUeb5501_5934_6911,StrUeb5501_5934_7835,0.0034443789075473486
"Ingolstadt_Hbf,_W_205",StrUeb5501_5934_7835,2.6103237842320373
Distelhausen,Lauda_Wertheim_DB/RNI_Grenze,3.057036913736108
"Beelitz_Heilstatten,_48W_1","Seddin_Bla,_42W25",1.7833718083446453
Beelitz_Heilstatten,"Beelitz_Heilstatten,_48W_1",1.2600920969316325
Ernsgaden_Hp,Manching,4.0820366545402225
Bubingen_Nord,Gudingen,1.552634190638947
Brebach,Gudingen,2.0484418087533074
Bubingen,Bubingen_Nord,0.6164130686501426
Basel_Bad_Bf,"Basel_Bad_Bf,_W_69",0.25672155453342393
"Basel_Bad_Bf,_W_69",StrUeb4000_4404_4538,0.39406953894540736
Basel_Bad_Bf,StrUeb4000_4404_4538,0.6281834836119289
Basel_Bad_Bf,Riehen_Niederholz,2.0332271621674387
Basel_Bad_Bf,Basel_Bad_Bf_CH/BW,2.209736840725743
Basel_Bad_Bf,"Basel_Bad_Rbf,_W_568",1.789809526762783
Basel_Bad_Bf,Weil_am_Rhein_Landesgrenze,1.8596733850855056
Basel_Bad_Bf,Basel_VB_Grenze,0.9146661787592645
Basel_Bad_Bf,Grenzach_Landesgrenze,2.216126921119612
Basel_Bad_Bf,Basel_Bad_Rbf_KH,1.835327405731439
Lutum,Lutum_Streckenwechsel_2273/2265,0.6015690131278276
Billerbeck,Lutum,4.900714797436604
Brohl,Namedy_Sudbahnsteig,3.405859302782046
Deuben,"Teuchern,_W_37",4.234936248870907
Hannover-Leinhausen_Wbf,StrUeb1702_1703_7598,1.0524372942533262
Parchim_DB-Grenze,StrUeb6933_6935_8427,0.44622318080934387
Domsuhl,StrUeb6933_6935_8427,7.503612365464842
Gardelegen_Ust,Oebisfelde,29.033739749489538
Hamburg-Eidelstedt,StrUeb1220_1232_4456,0.2094899118700602
Hamburg-Eidelstedt,"Hamburg-Eidelstedt,_W_341",1.5946300083493556
Hamburg-Eidelstedt,Hamburg-Eidelstedt (Eo),0.7792984590018328
StrUeb6006_6079_7850,Strausberg,0.5305911235384293
Petershagen_Nord,Strausberg,3.1627934303611807
Herrensee_Ust,Strausberg,2.011680332505109
Hegermuhle,StrUeb6006_6079_7850,2.467495045859477
Neu_Wokern,Teterow,5.166658827297737
Lalendorf,Neu_Wokern,7.549230204783365
Hagenow_Land,StrUeb6442_6928_4557,0.3056641642405211
Hagenow_DB-Grenze,StrUeb6442_6928_4557,0.4535328086401664
Hagenow_Land,Strohkirchen,6.962456409654738
Jenitz,Wolfen,2.4051372593857265
Bad_Staffelstein,Ebensfeld,5.265024142101903
Kulmbach_Monchshof,Untersteinach,4.877182243758546
Klingenthal,Zwota,2.5182162872638423
Zwota,Zwota-Zechenbach,1.9053517324503901
Klingenthal,Klingenthal_Grenze,0.4876561802602565
Klingenthal,Kraslice_st.hr.,0.4876561802602565
StrUeb5110_5900_7591,Strullendorf_DB-Grenze,0.27418470762927033
Hirschaid,StrUeb5110_5900_7591,3.4717481155717858
"Berlin-Charlottenburg,_13W302",Berlin_Zoologischer_Garten,1.6504110446026634
Bork,Selm-Beifang,2.678003277822432
Hamburg-Barmbek,Hamburg-Horn,4.726863985578356
Kablow,Zernsdorf,1.8802129966989822
Friedersdorf,Kablow,4.512109304069739
StrUeb2230_2231_6512,"Wanne-Eickel_Hbf,_W_149",1.2643871802343032
Herne-Rottbruch_W_506,"Wanne-Eickel_Hbf,_W_149",2.727939565107644
Langenwolmsdorf,Neustadt (Sachs),4.4559204735095195
Hornberg,Hornberg_Schloberg,3.8306914533949517
"Freiburg_Neue_Messe/Universitat,_W_911","Freiburg__Gbf,_W_71",0.5501101862137721
Freiburg_Sud,"Freiburg__Gbf,_W_71",3.8898814132735597
Freiburg_Neue_Messe/Universitat,"Freiburg_Neue_Messe/Universitat,_W_911",0.15623105306085458
Freiburg_Klinikum,"Freiburg_Neue_Messe/Universitat,_W_911",0.9518284447762781
Frankfurt__Taunusanlage,StrUeb3612_3681_4628,0.49767367009445934
Garmisch-Partenkirchen_Kainzenbad,Kaltenbrunn,4.607227546189351
Garmisch-Partenkirchen,Garmisch-Partenkirchen_Kainzenbad,1.659074174970088
Kaltenbrunn,Klais,4.700487347649144
Mannheim-Friedrichsfeld_Sud_Hp,"Neu-Edingen/Mhm-Fr.feld,_W_907",0.5826899558818472
Mannheim-Friedrichsfeld_Sud_Hp,StrUeb3601_4000_6065,5.1404285585386775
"Grobers,_81W42",Grokugel,1.9418332710459512
Erkersreuth,Selb_Nord,0.994906211352546
Reinsdorf (bei Nebra),Vitzenburg,0.7752379705047137
Karsdorf,Reinsdorf (bei Nebra),3.934293690896217
Nebra,Vitzenburg,2.2865092173277968
Leipzig_Wahrener_Viadukt,Wiederitzsch_Streckenwechsel_6381/6369,1.167490677888921
"Leipzig-Wahren,_W_88",Leipzig_Wahrener_Viadukt,0.7261429402490684
Wiederitzsch,Wiederitzsch_Streckenwechsel_6381/6369,2.0552995064368007
Hannover-Waldheim,Misburg,5.779430931945519
Hannover-Waldhausen,Hannover-Waldheim,1.0712813774434393
Kurbitz,Weischlitz,1.720148609775749
Kurbitz,Plauen_-Straberg,2.5070852845242024
Kurbitz,Plauen__Zellwolle,3.3119185208410644
Pirk,Weischlitz,2.544374709223043
Gieen_Oswaldsgarten,Lollar,7.487488928197417
Wuppertal-Unterbarmen,Wuppertal_Hbf,1.5442209941349145
Gieen_Erdkauterweg_Bieber,Gieen_Erdkauterweg_MTG,0.8791282573175666
Gieen_Erdkauterweg_Bieber,Watzenborn-Steinberg,2.703777446158484
Castrop-Rauxel_Sud,Herne-Bornig,2.030445895532872
"Herne,_W_365",Herne-Bornig,0.9069340008730482
Bad_Homburg,Seulberg,3.0069220917401305
Berlin-Marzahn____________________S-Bahn,Berlin_Raoul-Wallenberg-Strae,0.9687873738798581
Berlin-Marzahn____________________S-Bahn,Berlin_Poelchaustrae,0.8691417154327952
Bergrheinfeld,StrUeb5102_5231_5424,5.6938285769186825
StrUeb5102_5231_5424,"Waigolshausen,_W_6",9.317910868699009
Bergrheinfeld,"Waigolshausen,_W_6",3.624142190498072
Kups,Redwitz,5.258563549528375
Kassel-Oberzwehren                (Abzw),Kassel_Keilsberg,1.7869354228449152
Kassel-Oberzwehren,Kassel-Oberzwehren                (Abzw),0.5816434920673332
Dornhagen_Schwarzenbach,Kassel_Keilsberg,6.198207712246616
Hamburg-Hausbruch,Hamburg-Neugraben,5.703396337975672
Gerolstein,Gerolstein_Basalt,4.047136056656961
Birresborn,Gerolstein_Basalt,1.69818658224056
Radersdorf,Schrobenhausen,9.106738634192332
Brunnen,Schrobenhausen,263.61860475824
Aichach,Radersdorf,6.612355775140605
Favoritepark_Anschluss_RWE,Freiberg (Neckar),2.2768984792246556
StrUeb2550_3913_6077,"Vellmar-Obervellmar,_W_11",0.009060448392421374
Albstadt-Laufen,Frommern,3.273732600863473
Balingen__Gehrn,Frommern,1.8952472810590177
Albstadt-Laufen,Albstadt-Laufen_Ort,0.7171234155491377
Baierbrunn,Buchenhain,1.7795677890619086
Braunschweig_Schmiedekamp,StrUeb1912_1913_4719,1.5096379646294198
Braunschweig_Hbf,StrUeb1912_1913_4719,1.0961862786275631
Braunschweig_Rbf,StrUeb1912_1913_4719,1.3659753969821689
Braunschweig-Buchhorst,Braunschweig_Schmiedekamp,1.8453455806959245
Braunschweig_Hbf,Braunschweig_Schmiedekamp,2.184836402003521
Braunschweig_Lunischteich,Braunschweig_Schmiedekamp,0.8083353373814749
Braunschweig_Rbf,Braunschweig_Schmiedekamp,2.724466934469737
Dortmund-Kirchhorde,Dortmund_Tierpark,1.5798827800110269
"Lubbenau_,_24W5",Ragow_Umspannwerk,3.224472437119275
Leipzig_Nordkopf,"Leipzig_Nordkopf,_84W313",0.21932822929343573
Oerlinghausen,Ubbedissen,2.211835385172912
Helpup,Oerlinghausen,3.3690700335819974
Himmighausen,StrUeb1760_2980_4701,0.6755992506297264
Bergheim (Westf),Himmighausen,5.171373989865952
Himmighausen,Sandebeck,1.678689797477089
Langeland,StrUeb1760_2980_4701,3.5245476442848664
Mehltheuer,Pausa,5.384288764126236
Berlin-Rummelsburg (S-Bahn),Berlin-Rummelsburg_Betriebsbahnhof,1.4748985814793762
Berlin Ostkreuz (S-Bahn),Berlin-Rummelsburg (S-Bahn),0.793600104326507
Berlin-Karlshorst_________________S-Bahn,Berlin-Rummelsburg_Betriebsbahnhof,2.3685290773837324
StrUeb5505_5551_7327,StrUeb5505_5551_7328,0.13492775801849574
Gera-Tinz,Gera_Hbf,2.102060294703492
Gera_Guterbf,Gera_Hbf,0.5978666293198379
Gera_Hbf,"Gera_Hbf,_35W85",0.3611792350531293
"Horka_Gbf,_W_9506",Horka_Grenze,7.076209950116735
Bielawa Dolna,Horka_Grenze,0.8542766836169957
Bielawa Dolna (Gr),"Horka_Gbf,_W_9506",7.076209950116735
Bielawa Dolna,Bielawa Dolna (Gr),0.8542766836169957
Altena,"Letmathe,_W_174",7.56161964234171
Friedrichroda,Reinhardsbrunn-Friedrichroda,0.9904801210502495
Meitingen,Westendorf,2.8990528797287123
Herbertshofen,Meitingen,1.8177045528502724
Nordendorf,Westendorf,2.4472523856673214
Niederbiegen,Weingarten/Berg,1.5838178568333958
Kobern-Gondorf,Winningen,4.77031195461919
Koblenz-Guls,Winningen,3.2861140167284937
Kobern-Gondorf,Lehmen,1.794452533307976
Munchen-Karlsfeld,"Munchen-Karlsfeld,_W_110",0.44755205986128505
"Munchen-Karlsfeld,_W_110",StrUeb5501_5563_6342,0.12748922424649875
Gundelfingen (Bay),Lauingen,4.570342017753054
Klingenberg_am_Main,Worth_am_Main,1.9630552428220809
Erlenbach_am_Main,Worth_am_Main,1.247388871203466
Dieen,St_Alban,1.5407963265356255
Dieen,Raisting,4.2875190429724155
Dedensen-Gummer,StrUeb1700_1705_7703,4.813818656993767
Dedensen-Gummer,StrUeb1700_1740_7767,4.402251494248846
Dedensen-Gummer,Seelze_Mitte,6.370459769464498
Dedensen-Gummer,Gummerwald,1.0312191723008721
Gelnhausen,"Gelnhausen,_W_549",0.19254376120819514
Gelnhausen,Hailer-Meerholz,2.876247033072439
Gelnhausen,Lieblos,3.456282233808328
"Gelnhausen,_W_549",Haitz-Hochst,2.7924880511272727
Hilchenbach,Stift_Keppel_Allenbach,1.9312755027281554
Hilchenbach_Hillnhutten,Stift_Keppel_Allenbach,1.5127184518340522
Hilchenbach,Vormwald_Dorf,1.4633712515146104
Hannover-Anderten-Misburg,Hannover_Karl-Wiechert-Allee,3.5493103599002875
Kleinwallstadt,Sulzbach_am_Main,5.022722653964067
"Offenburg,_W_148",StrUeb4000_4263_6519,0.14708107512652047
Feilitzsch,Hof_Hbf_Stadt_1,2.0801866047081474
"Mannheim_Hbf,_W_276",StrUeb4002_4004_7132,0.06031521683163147
Berlin_Alexanderplatz,"Berlin_Ostbahnhof,_18W104",1.5386408968237926
Maschen_Pbf,Meckelfeld____________________________Hp,3.344311461164013
Bad_Blankenburg,Wohlsdorf_Metall-Rohstoffe_Thuringen,3.4208808327520743
Alt_Huttendorf,Golzow (b Eberswalde),5.640098536574606
Collenberg,Freudenberg-Kirschfurt,3.122382849178179
Freudenberg-Kirschfurt,Miltenberg,7.3902221631222105
StrUeb4720_4721_6859,Stuttgart-Unterturkheim_Pbf,0.17791941129570477
StrUeb4700_4720_7824,Stuttgart-Unterturkheim_Pbf,0.35921475691201726
Neunkirchen__Hermineschacht,Schiffweiler,2.0754198894255564
StrUeb4701_4713_5101,Stuttgart-Bad_Cannstatt,0.4216783209004966
StrUeb4701_4713_5101,StrUeb4701_4713_8293,0.0159806063741663
Gofelden,Lahntal-Sarnau,1.2523880769677322
"Coburg,_W_14",StrUeb5121_6311_8027,0.09162638450496687
Coburg,StrUeb5121_6311_8027,0.34905606000635037
Coburg,"Coburg,_W_14",0.4406085300341555
Minden,Porta_Westfalica_Hp,5.41783336529261
Minden,"Minden_,_W_8",2.066410804215249
Leipzig_Brunner_Strae,StrUeb6052_6383_6327,0.7653536886814135
"Leipzig-Plagwitz,_W_2121",StrUeb6052_6383_6327,0.15387747176492872
"Leipzig-Plagwitz,_21W55",StrUeb6052_6383_6327,1.0866324346459109
Leipzig_Brunner_Strae,Leipzig_Grunauer_Allee,0.4573790012027661
Hofingen,Leonberg,2.3597857277135406
Ditzingen,Hofingen,3.132692013741888
Leonberg,Rutesheim,3.4214540681517853
Flensburg_Weiche,"Flensburg_Weiche,_W_203",1.9221175790695302
"Flensburg,_W_4",Flensburg_Weiche,2.8082576091872187
Flensburg_Friedensweg,Flensburg_Weiche,1.3566613329525867
"Berlin-Schonholz__________________S-Bahn,_W_693",Berlin_Alt_Reinickendorf,1.8626394544859028
"Berlin-Schonholz__________________S-Bahn,_W_693",Berlin-Wilhelmsruh,1.414901684536366
Illingen (Saar),Wemmetsweiler-Gennweiler,0.6991068290232665
Illingen (Saar),Wustweiler,2.766155059524275
Benediktbeuern,Kochel,5.898152342700202
Heilsbronn,Petersaurach_Nord,4.8599370896151255
Heilsbronn,Raitersaich,5.009625268442297
Hofheim (Taunus),Kriftel,2.2276343589492527
Frankfurt-Zeilsheim,Kriftel,2.2791555986637126
Alar,Wetzlar,3.9293643224958936
Alar,Werdorf,3.3063717363982885
Wetzlar,Wetzlar_Propan_Rheingas,2.7677843905253177
Wetzlar,"Wetzlar,_W_75",0.3994856624614623
Ampfing,Munchen_Simbach_DB/RNI_Grenze,5.326544095440977
Ampfing,Weidenbach,4.705268134251232
Muhldorf,Munchen_Simbach_DB/RNI_Grenze,2.756325394084772
Dusseldorf_Flughafen_Terminal,"Dusseldorf_Flughafen_Terminal,_W_884",1.229690059643964
Dellfeld,Dellfeld_Ort,1.3837586029679576
Dellfeld_Ort,Rieschweiler,2.210493671388046
Contwig-Stambach,Dellfeld,1.5500266706335593
Mellenbach-Glasbach,Obstfelderschmiede,1.6576905630898575
Lichtenhain_a_d_Bergbahn,Obstfelderschmiede,1.3294491344293997
Obstfelderschmiede,Sitzendorf-Unterweibach,3.048694937852698
Mellenbach-Glasbach,Meuselbach-Schwarzmuhle,3.281511664670374
Grabowhofe,Vollrathsruhe,10.629676269241816
Langhagen,Vollrathsruhe,6.118507477198982
StrUeb1421_1426_5577,StrUeb1424_1426_5578,1.058755692034326
Bremen_Utbremen,StrUeb1424_1426_5578,3.8691108861704735
Bruckbergerau,Gundlkofen,1.6554123348790706
Gelsenkirchen-Buer_Nord,StrUeb2250_2252_5339,0.22729956456023925
Gelsenkirchen-Buer_Nord,"Gladbeck_West,_50W31",4.412276969356687
Gelsenkirchen-Buer_Nord_Hp,StrUeb2250_2252_5339,0.41159131564535234
StrUeb2250_2252_5339,Westerholt,3.2650436208711486
Chemnitz_Kinderwaldstatte,Oberlichtenau,2.6534134646125698
Bad_Schandau_Grenze,Schona,2.0335882719979974
Bad_Schandau_Grenze,Dolni_Zleb,1.5148291230101327
Decin_st.hr.,Schona,2.0335882719979974
Decin_st.hr.,Dolni_Zleb,1.5148291230101327
Hintschingen,Immendingen-Zimmern,2.164289075621416
Gelsenkirchen-Buer_Nord_Hp,Herten-Westerholt,2.7254674397758265
Gelsenkirchen-Buer_Nord_Hp,Gelsenkirchen-Hassel,2.889631351723315
Dessau_DB-Grenze,Dessau_Hbf,0.46519732477828335
Dessau_Hbf,StrUeb6411_6419_6008,0.33977576733511194
"Aschaffenburg_Hbf,_W_602",Hosbach,3.5878033149551336
Hosbach,Laufach,3.6850103762704878
"Aschaffenburg_Hbf,_W_143","Aschaffenburg_Hbf,_W_602",2.532771800084768
Berlin-Marienfelde_BE/BB_6135,Mahlow,1.7611880669787339
Berlin-Lichtenrade,Berlin-Marienfelde_BE/BB_6135,1.361483277173835
Glasower_Damm_Nord,Mahlow,0.5446382493146881
Burg_Stargard,Neubrandenburg,7.457708806697075
Euenheim,Thungen,5.8057060805349705
Arnstein,Thungen,8.916130498326336
Euenheim,Wernfeld,7.810778097104566
"Hamm__Rbf,_W_507","Hamm__Rbf,_W_702",1.1581884062408156
"Hamm__Rbf,_W_12","Hamm__Rbf,_W_507",2.4195712886140495
"Hamm__Rbf,_W_702","Hamm__Rbf,_W_703",0.050336334344004724
Magdeburg_Sudost,Schonebeck-Frohse,4.779879807432759
Magdeburg-Salbke,Magdeburg_Sudost,1.4471187298291683
Frankenthal_Hbf,StrUeb3435_3522_7954,0.29878154028325343
Bobenheim,StrUeb3435_3522_7954,5.5416570186022645
Frankenthal_Hbf,Frankenthal_Sud,1.4229674228262525
Koln_Neurather_Ring_Strw_2652/2730,Leverkusen-Manfort,5.421465306025888
Koln_Neurather_Ring_Strw_2652/2659/2730,Leverkusen-Manfort,5.421465306025888
Leverkusen-Manfort,"Opladen,_W_79",2.697275315492895
"Abzw_Koln-Mulheim_Berliner_Strae,_W_50,_W_50",Koln_Neurather_Ring_Strw_2652/2730,0.873383093616342
"Abzw_Koln-Mulheim_Berliner_Str.,_W_48",Koln_Neurather_Ring_Strw_2652/2730,1.0102909596019802
"Abzw_Koln-Mulheim_Berliner_Strae,_W_50,_W_50",Koln_Neurather_Ring_Strw_2652/2659/2730,0.873383093616342
"Abzw_Koln-Mulheim_Berliner_Str.,_W_48",Koln_Neurather_Ring_Strw_2652/2659/2730,1.0102909596019802
Coburg_Nord,Dorfles-Esbach,2.6054005349853138
Coburg,Coburg_Nord,1.0970224612311585
Dorfles-Esbach,Herzogsweg_Abzw,0.48540757770326953
StrUeb5304_5305_7784,StrUeb5305_5309_6670,0.08354803424031586
Ahlen,Heessen_Hp,7.257448630101968
Ahlen__Haltepunkt,Heessen_Hp,7.324103940649673
Ahlen__Notbahnsteig,Heessen_Hp,7.324103940649673
Sehnde,StrUeb1730_1770_4408,6.2558949117090314
"Lehrte,_W_718",StrUeb1730_1770_4408,1.3760981911294983
Blankenburg,"Blankenburg_,_W_65",0.10162000567676617
Blankenburg,"Blankenburg_,_W_2",0.8087679873176997
"Ludwigsh.-Oggersheim,_W_52",Ludwigshafen-Oggersheim,0.1082350598289392
Frankenthal_Sud,"Ludwigsh.-Oggersheim,_W_52",3.6059293140197863
"Ludwigsh.-Oggersheim,_W_52","Ludwigshafen-Oggersheim,_W_50",0.1082350598289392
Ludwigshafen-Oggersheim,Ludwigshafen__Rotes_Kreuz,3.361625672788499
Bad_Schwartau,Bad_Schwartau_Abzw,0.4403650173047033
Bad_Schwartau,Schwartau_Waldhalle,1.2939423678041053
Bielefeld-Sieker_Edeka_Gromarkt,Bielefeld_Ost,1.0369935931580634
Waigolshausen,"Waigolshausen,_W_6",0.6393952778039911
Eleben,Waigolshausen,3.500326706444618
Mühlhausen (Wern),Waigolshausen,5.0318399087478545
Leipzig-Paunsdorf_Hp,Leipzig-Sellerhausen,1.32573117304629
"Bebra,_W_106","Bebra,_W_6",1.3522261567386353
"Bebra,_W_22","Bebra,_W_6",0.288176645683413
Eimeldingen,Haltingen,2.0830426882420965
Efringen-Kirchen,Eimeldingen,3.9340415270410882
Haltingen,Schliengen,16.874805022730012
Haltingen,StrUeb4413_4415_20000824,1.2341076762224965
Acces_a_Faisceau_pair_4_a_26,Berg__Grenze,1.042828649490301
